State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Kerala,Alappuzha,2012,Whole Year ,Cowpea(Lobia),2,
Kerala,Alappuzha,2012,Whole Year ,Moong(Green Gram),33,
Kerala,Alappuzha,2012,Whole Year ,Pump Kin,30,
Kerala,Alappuzha,2012,Whole Year ,Sesamum,60,23
Kerala,Alappuzha,2012,Winter     ,Sesamum,60,23
Kerala,Ernakulam,1998,Whole Year ,Dry chillies,10,9
Kerala,Ernakulam,2002,Whole Year ,Tea,2,0.1
Kerala,Idukki,1998,Kharif     ,Jowar,2,1
Kerala,Idukki,1998,Whole Year ,Cardamom,32686,4556
Kerala,Idukki,1998,Whole Year ,Garlic,742,12614
Kerala,Idukki,2001,Whole Year ,Coffee,12635,9130
Kerala,Idukki,2004,Kharif     ,Other Cereals & Millets,154,120
Kerala,Idukki,2007,Kharif     ,Cotton(lint),3,
Kerala,Idukki,2012,Whole Year ,Arhar/Tur,12,20
Kerala,Idukki,2012,Whole Year ,Maize,3,3
Kerala,Idukki,2012,Whole Year ,Wheat,1,
Kerala,Idukki,2013,Whole Year ,Onion,6,
Kerala,Idukki,2014,Whole Year ,Ragi,2,2
Kerala,Kannur,2012,Whole Year ,Blackgram,115,
Kerala,Kannur,2012,Whole Year ,Horse-gram,6,
Kerala,Kasaragod,1998,Whole Year ,Tobacco,41,228
Kerala,Kasaragod,2012,Whole Year ,Jowar,1,1
Kerala,Palakkad,1998,Kharif     ,Groundnut,7019,5218
Kerala,Palakkad,2012,Whole Year ,Groundnut,784,976
Kerala,Palakkad,2012,Whole Year ,Small millets,62,61
Kerala,Palakkad,2012,Whole Year ,Soyabean,7,10
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Arhar/Tur,1834,739
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Bajra,5,4
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Barley,286,466
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Groundnut,1077,1138
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Jowar,2750,3347
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Maize,15270,16578
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Moong(Green Gram),424,143
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Other Kharif pulses,55,3
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Rice,2,1
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Sannhamp,21,50
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Soyabean,137322,80718
Madhya Pradesh,Agar Malwa,2013,Kharif     ,Urad,1892,687
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Gram,41916,27026
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Linseed,33,25
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Masoor,7170,3886
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Other  Rabi pulses,23,7
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Peas & beans (Pulses),255,147
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Rapeseed &Mustard,5205,4828
Madhya Pradesh,Agar Malwa,2013,Rabi       ,Wheat,40434,91502
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Coriander,14333,6909
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Dry chillies,598,300
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Dry ginger,2,2
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Garlic,1572,2644
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Onion,2015,25913
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Potato,795,10679
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Sesamum,671,296
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Sugarcane,14,530
Madhya Pradesh,Agar Malwa,2013,Whole Year ,Sweet potato,66,433
Madhya Pradesh,Alirajpur,2008,Kharif     ,Castor seed,482,202
Madhya Pradesh,Alirajpur,2008,Kharif     ,Cotton(lint),5122,776
Madhya Pradesh,Alirajpur,2008,Kharif     ,Horse-gram,10047,4340
Madhya Pradesh,Alirajpur,2008,Rabi       ,Barley,11,11
Madhya Pradesh,Alirajpur,2008,Rabi       ,Jowar,1055,1252
Madhya Pradesh,Alirajpur,2008,Whole Year ,Small millets,1801,505
Madhya Pradesh,Alirajpur,2008,Whole Year ,Turmeric,2,2
Madhya Pradesh,Alirajpur,2009,Kharif     ,Small millets,1892,459
Madhya Pradesh,Alirajpur,2009,Rabi       ,Moong(Green Gram),58,15
Madhya Pradesh,Alirajpur,2009,Whole Year ,Arhar/Tur,2751,1462
Madhya Pradesh,Alirajpur,2009,Whole Year ,Bajra,16308,9956
Madhya Pradesh,Alirajpur,2009,Whole Year ,Castor seed,429,184
Madhya Pradesh,Alirajpur,2009,Whole Year ,Cotton(lint),5011,536
Madhya Pradesh,Alirajpur,2009,Whole Year ,Gram,8716,5389
Madhya Pradesh,Alirajpur,2009,Whole Year ,Groundnut,9971,10035
Madhya Pradesh,Alirajpur,2009,Whole Year ,Linseed,4,2
Madhya Pradesh,Alirajpur,2009,Whole Year ,Maize,38269,34443
Madhya Pradesh,Alirajpur,2009,Whole Year ,Mesta,38,13
Madhya Pradesh,Alirajpur,2009,Whole Year ,Peas & beans (Pulses),7,3
Madhya Pradesh,Alirajpur,2009,Whole Year ,Rice,7226,3008
Madhya Pradesh,Alirajpur,2009,Whole Year ,Sannhamp,56,23
Madhya Pradesh,Alirajpur,2009,Whole Year ,Soyabean,14367,9770
Madhya Pradesh,Alirajpur,2009,Whole Year ,Wheat,13700,24847
Madhya Pradesh,Alirajpur,2011,Kharif     ,Mesta,27,33
Madhya Pradesh,Anuppur,2003,Kharif     ,Dry ginger,112,148
Madhya Pradesh,Anuppur,2003,Kharif     ,Niger seed,11624,3312
Madhya Pradesh,Anuppur,2003,Kharif     ,other misc. pulses,15,0.01
Madhya Pradesh,Anuppur,2003,Kharif     ,Sesamum,1299,300
Madhya Pradesh,Anuppur,2003,Rabi       ,Urad,2,1
Madhya Pradesh,Anuppur,2003,Whole Year ,Banana,2,35
Madhya Pradesh,Anuppur,2003,Whole Year ,Beans & Mutter(Vegetable),25,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Bhindi,146,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Brinjal,94,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Cabbage,50,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Cauliflower,86,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Mango,26,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Other Vegetables,185,0
Madhya Pradesh,Anuppur,2003,Whole Year ,Tomato,130,0
Madhya Pradesh,Anuppur,2006,Kharif     ,Jute,64,122
Madhya Pradesh,Anuppur,2006,Kharif     ,Sunflower,4,1
Madhya Pradesh,Anuppur,2006,Rabi       ,Khesari,163,69
Madhya Pradesh,Anuppur,2009,Kharif     ,Cowpea(Lobia),78,26
Madhya Pradesh,Anuppur,2009,Rabi       ,Cowpea(Lobia),30,10
Madhya Pradesh,Anuppur,2009,Whole Year ,Barley,89,54
Madhya Pradesh,Anuppur,2009,Whole Year ,Khesari,185,65
Madhya Pradesh,Anuppur,2009,Whole Year ,Masoor,9536,3594
Madhya Pradesh,Anuppur,2009,Whole Year ,Niger seed,10884,2050
Madhya Pradesh,Anuppur,2009,Whole Year ,Rapeseed &Mustard,8734,3075
Madhya Pradesh,Anuppur,2011,Whole Year ,Tobacco,1,
Madhya Pradesh,Anuppur,2012,Rabi       ,Horse-gram,4,
Madhya Pradesh,Ashoknagar,2003,Whole Year ,Orange,1,0
Madhya Pradesh,Ashoknagar,2003,Whole Year ,Other Citrus Fruit,1,0
Madhya Pradesh,Ashoknagar,2003,Whole Year ,Other Fresh Fruits,52,0
Madhya Pradesh,Ashoknagar,2003,Whole Year ,Papaya,11,447
Madhya Pradesh,Ashoknagar,2003,Whole Year ,Pome Fruit,25,0
Madhya Pradesh,Ashoknagar,2004,Rabi       ,Safflower,102,24
Madhya Pradesh,Ashoknagar,2006,Rabi       ,Small millets,1,
Madhya Pradesh,Ashoknagar,2013,Whole Year ,Sunflower,3,2
Madhya Pradesh,Balaghat,1997,Kharif     ,Paddy,243900,257700
Madhya Pradesh,Balaghat,1999,Kharif     ,Ragi,494,166
Madhya Pradesh,Balaghat,2002,Whole Year ,Citrus Fruit,28,0
Madhya Pradesh,Balaghat,2003,Whole Year ,Water Melon,2,0
Madhya Pradesh,Balaghat,2009,Whole Year ,Ragi,379,119
Madhya Pradesh,Balaghat,2009,Whole Year ,Safflower,16,4
Madhya Pradesh,Bhopal,2003,Rabi       ,other misc. pulses,3,0.01
Madhya Pradesh,Dewas,2002,Whole Year ,Grapes,2,0
Madhya Pradesh,Jhabua,2002,Whole Year ,Cashewnut,1,0
Maharashtra,Ahmednagar,1997,Autumn     ,Maize,1,1113
Maharashtra,Ahmednagar,1997,Kharif     ,Arhar/Tur,17600,6300
Maharashtra,Ahmednagar,1997,Kharif     ,Bajra,274100,152800
Maharashtra,Ahmednagar,1997,Kharif     ,Gram,40800,18600
Maharashtra,Ahmednagar,1997,Kharif     ,Jowar,900,1100
Maharashtra,Ahmednagar,1997,Kharif     ,Maize,4400,4700
Maharashtra,Ahmednagar,1997,Kharif     ,Moong(Green Gram),10200,900
Maharashtra,Ahmednagar,1997,Kharif     ,Pulses total,451,130
Maharashtra,Ahmednagar,1997,Kharif     ,Ragi,2600,2100
Maharashtra,Ahmednagar,1997,Kharif     ,Rice,5900,7200
Maharashtra,Ahmednagar,1997,Kharif     ,Sugarcane,45900,38940
Maharashtra,Ahmednagar,1997,Kharif     ,Total foodgrain,3384,1836
Maharashtra,Ahmednagar,1997,Kharif     ,Urad,1600,800
Maharashtra,Ahmednagar,1997,Rabi       ,Jowar,598400,217000
Maharashtra,Ahmednagar,1997,Rabi       ,Maize,6200,9100
Maharashtra,Ahmednagar,1997,Rabi       ,Other  Rabi pulses,60,3
Maharashtra,Ahmednagar,1997,Rabi       ,Wheat,79700,87100
Maharashtra,Ahmednagar,1997,Summer     ,Maize,1100,1900
Maharashtra,Ahmednagar,1997,Whole Year ,Cotton(lint),98,17900
Maharashtra,Ahmednagar,1998,Kharif     ,Castor seed,400,100
Maharashtra,Ahmednagar,1998,Kharif     ,Cotton(lint),12100,19900
Maharashtra,Ahmednagar,1998,Kharif     ,Groundnut,7100,6200
Maharashtra,Ahmednagar,1998,Kharif     ,Niger seed,2100,900
Maharashtra,Ahmednagar,1998,Kharif     ,Other Cereals & Millets,4100,2400
Maharashtra,Ahmednagar,1998,Kharif     ,Other Kharif pulses,16800,7000
Maharashtra,Ahmednagar,1998,Kharif     ,Sesamum,900,300
Maharashtra,Ahmednagar,1998,Kharif     ,Soyabean,4600,5500
Maharashtra,Ahmednagar,1998,Kharif     ,Sunflower,11500,3500
Maharashtra,Ahmednagar,1998,Rabi       ,Gram,59600,40900
Maharashtra,Ahmednagar,1998,Rabi       ,Linseed,1200,400
Maharashtra,Ahmednagar,1998,Rabi       ,Other Cereals & Millets,3000,3700
Maharashtra,Ahmednagar,1998,Rabi       ,Rapeseed &Mustard,200,
Maharashtra,Ahmednagar,1998,Rabi       ,Safflower,30000,18500
Maharashtra,Ahmednagar,1998,Rabi       ,Sesamum,400,100
Maharashtra,Ahmednagar,1998,Rabi       ,Sunflower,9200,5100
Maharashtra,Ahmednagar,1998,Summer     ,Groundnut,15000,25700
Maharashtra,Ahmednagar,1998,Summer     ,Sunflower,300,200
Maharashtra,Ahmednagar,1999,Kharif     ,Small millets,600,500
Maharashtra,Ahmednagar,1999,Rabi       ,Small millets,800,200
Maharashtra,Ahmednagar,1999,Whole Year ,Sugarcane,66600,5962900
Maharashtra,Ahmednagar,2003,Kharif     ,other oilseeds,100,0
Maharashtra,Ahmednagar,2003,Whole Year ,Banana,100,11170
Maharashtra,Ahmednagar,2003,Whole Year ,Grapes,331,7074
Maharashtra,Ahmednagar,2003,Whole Year ,Mango,9294,17180
Maharashtra,Ahmednagar,2003,Whole Year ,Onion,30003,296694
Maharashtra,Ahmednagar,2003,Whole Year ,Tomato,1647,3291
Maharashtra,Ahmednagar,2004,Rabi       ,Soyabean,35500,51800
Maharashtra,Bhandara,1997,Summer     ,Rice,128,193
Maharashtra,Kolhapur,2013,Whole Year ,Tobacco,1500,1800
Maharashtra,Kolhapur,2014,Kharif     ,Tobacco,1300,2100
Manipur,Bishnupur,1997,Kharif     ,Onion,2,5
Manipur,Bishnupur,1997,Kharif     ,Rice,17,40
Manipur,Bishnupur,1997,Whole Year ,Sugarcane,7,2
Manipur,Bishnupur,1998,Autumn     ,Dry chillies,160,100
Manipur,Bishnupur,1998,Autumn     ,Jute,10,20
Manipur,Bishnupur,1998,Autumn     ,Onion,10,20
Manipur,Bishnupur,1998,Autumn     ,Rice,1470,3360
Manipur,Bishnupur,1998,Autumn     ,Sugarcane,160,5230
Manipur,Bishnupur,1998,Autumn     ,Turmeric,20,10
Manipur,Bishnupur,1998,Rabi       ,Dry chillies,280,160
Manipur,Bishnupur,1998,Rabi       ,Onion,10,20
Manipur,Bishnupur,1998,Rabi       ,Peas & beans (Pulses),60,30
Manipur,Bishnupur,1998,Rabi       ,Potato,160,840
Manipur,Bishnupur,1998,Rabi       ,Rapeseed &Mustard,440,200
Manipur,Bishnupur,1998,Rabi       ,Sugarcane,10,330
Manipur,Bishnupur,1998,Summer     ,Dry chillies,190,120
Manipur,Bishnupur,1998,Summer     ,Dry ginger,10,20
Manipur,Bishnupur,1998,Summer     ,Jute,10,20
Manipur,Bishnupur,1998,Summer     ,Onion,30,70
Manipur,Bishnupur,1998,Summer     ,Peas & beans (Pulses),60,30
Manipur,Bishnupur,1998,Summer     ,Sugarcane,140,4570
Manipur,Bishnupur,1998,Winter     ,Onion,10,20
Manipur,Bishnupur,1998,Winter     ,Peas & beans (Pulses),110,60
Manipur,Bishnupur,1998,Winter     ,Potato,190,990
Manipur,Bishnupur,1998,Winter     ,Rice,16140,42510
Manipur,Bishnupur,1998,Winter     ,Sugarcane,160,5230
Manipur,Bishnupur,1999,Kharif     ,Dry ginger,20,30
Manipur,Bishnupur,1999,Kharif     ,Jute,20,40
Manipur,Bishnupur,1999,Kharif     ,Peas & beans (Pulses),110,50
Manipur,Bishnupur,1999,Whole Year ,Banana,440,5660
Manipur,Bishnupur,1999,Whole Year ,Dry chillies,540,320
Manipur,Bishnupur,1999,Whole Year ,Onion,10,20
Manipur,Bishnupur,1999,Whole Year ,Potato,350,1830
Manipur,Bishnupur,1999,Whole Year ,Turmeric,60,30
Manipur,Bishnupur,2000,Kharif     ,Other Kharif pulses,270,130
Manipur,Bishnupur,2002,Whole Year ,Beans & Mutter(Vegetable),415,2230
Manipur,Bishnupur,2002,Whole Year ,Bhindi,165,570
Manipur,Bishnupur,2002,Whole Year ,Brinjal,46,280
Manipur,Bishnupur,2002,Whole Year ,Cabbage,270,3150
Manipur,Bishnupur,2002,Whole Year ,Carrot,50,370
Manipur,Bishnupur,2002,Whole Year ,Cauliflower,235,2400
Manipur,Bishnupur,2002,Whole Year ,Citrus Fruit,108,370
Manipur,Bishnupur,2002,Whole Year ,Jack Fruit,60,250
Manipur,Bishnupur,2002,Whole Year ,Mango,30,170
Manipur,Bishnupur,2002,Whole Year ,Other Fresh Fruits,1350,3030
Manipur,Bishnupur,2002,Whole Year ,Other Vegetables,40,210
Manipur,Bishnupur,2002,Whole Year ,Papaya,260,1450
Manipur,Bishnupur,2002,Whole Year ,Pineapple,1192,8800
Manipur,Bishnupur,2002,Whole Year ,Pome Fruit,60,148
Manipur,Bishnupur,2002,Whole Year ,Redish,30,310
Manipur,Bishnupur,2002,Whole Year ,Tapioca,60,190
Manipur,Bishnupur,2002,Whole Year ,Tomato,100,820
Manipur,Bishnupur,2003,Whole Year ,Bitter Gourd,9,48
Manipur,Bishnupur,2003,Whole Year ,Bottle Gourd,8,58
Manipur,Bishnupur,2003,Whole Year ,Orange,151,619
Manipur,Bishnupur,2003,Whole Year ,Sweet potato,12,79
Manipur,Bishnupur,2005,Kharif     ,Soyabean,10,10
Manipur,Bishnupur,2006,Summer     ,Turmeric,30,20
Manipur,Chandel,1997,Kharif     ,Maize,2,4
Manipur,Chandel,1998,Autumn     ,Banana,350,4510
Manipur,Chandel,1998,Autumn     ,Dry ginger,30,50
Manipur,Chandel,1998,Autumn     ,Maize,30,40
Manipur,Chandel,1998,Autumn     ,Peas & beans (Pulses),160,80
Manipur,Chandel,1998,Autumn     ,Potato,20,110
Manipur,Chandel,1998,Autumn     ,Sesamum,260,120
Manipur,Chandel,1998,Autumn     ,Soyabean,30,40
Manipur,Chandel,1998,Rabi       ,Banana,250,3210
Manipur,Chandel,1998,Winter     ,Banana,300,3860
Manipur,Chandel,1999,Kharif     ,Sesamum,140,70
Manipur,Chandel,2002,Whole Year ,Cashewnut,105,75
Manipur,Chandel,2006,Summer     ,Banana,390,5020
Manipur,Churachandpur,1997,Kharif     ,Kapas,5,2
Manipur,Churachandpur,1998,Autumn     ,Cotton(lint),30,20
Manipur,Churachandpur,1998,Winter     ,Cotton(lint),30,10
Manipur,Churachandpur,1998,Winter     ,Dry chillies,1040,630
Manipur,Churachandpur,1998,Winter     ,Dry ginger,40,70
Manipur,Churachandpur,1998,Winter     ,Soyabean,30,40
Manipur,Churachandpur,1998,Winter     ,Turmeric,20,10
Manipur,Churachandpur,1999,Kharif     ,Cotton(lint),50,30
Manipur,Imphal East,2003,Whole Year ,Rubber,50,50
Manipur,Imphal West,1998,Rabi       ,Cotton(lint),10,10
Manipur,Senapati,1998,Autumn     ,Sweet potato,50,180
Manipur,Senapati,1998,Autumn     ,Tapioca,30,130
Manipur,Senapati,1998,Rabi       ,Sweet potato,20,70
Manipur,Senapati,1998,Winter     ,Sweet potato,10,30
Manipur,Senapati,2003,Kharif     ,Arhar/Tur,40,20
Manipur,Senapati,2006,Summer     ,Potato,850,4440
Manipur,Tamenglong,1998,Winter     ,Sesamum,200,100
Manipur,Thoubal,1998,Winter     ,Rapeseed &Mustard,990,440
Meghalaya,East Garo Hills,1997,Kharif     ,Arhar/Tur,111,95
Meghalaya,East Garo Hills,1997,Kharif     ,Cotton(lint),2720,1960
Meghalaya,East Garo Hills,1997,Kharif     ,Dry ginger,3539,23163
Meghalaya,East Garo Hills,1997,Kharif     ,Jute,312,2916
Meghalaya,East Garo Hills,1997,Kharif     ,Maize,1090,1362
Meghalaya,East Garo Hills,1997,Kharif     ,Mesta,278,1354
Meghalaya,East Garo Hills,1997,Kharif     ,Rice,17301,22730
Meghalaya,East Garo Hills,1997,Kharif     ,Sesamum,295,147
Meghalaya,East Garo Hills,1997,Kharif     ,Small millets,494,415
Meghalaya,East Garo Hills,1997,Kharif     ,Soyabean,138,136
Meghalaya,East Garo Hills,1997,Rabi       ,Castor seed,11,5
Meghalaya,East Garo Hills,1997,Rabi       ,Gram,255,152
Meghalaya,East Garo Hills,1997,Rabi       ,Other  Rabi pulses,206,133
Meghalaya,East Garo Hills,1997,Rabi       ,Pulses total,572,380
Meghalaya,East Garo Hills,1997,Rabi       ,Rapeseed &Mustard,749,355
Meghalaya,East Garo Hills,1997,Rabi       ,Tobacco,253,166
Meghalaya,East Garo Hills,1997,Rabi       ,Wheat,72,83
Meghalaya,East Garo Hills,1997,Whole Year ,Arecanut,793,749
Meghalaya,East Garo Hills,1997,Whole Year ,Banana,1075,13310
Meghalaya,East Garo Hills,1997,Whole Year ,Dry chillies,324,194
Meghalaya,East Garo Hills,1997,Whole Year ,Potato,101,795
Meghalaya,East Garo Hills,1997,Whole Year ,Sugarcane,21,58
Meghalaya,East Garo Hills,1997,Whole Year ,Sweet potato,251,782
Meghalaya,East Garo Hills,1997,Whole Year ,Tapioca,1470,7319
Meghalaya,East Garo Hills,1997,Whole Year ,Turmeric,100,556
Meghalaya,East Garo Hills,1998,Whole Year ,Tobacco,253,168
Meghalaya,East Garo Hills,1999,Kharif     ,Castor seed,8,4
Meghalaya,East Garo Hills,1999,Rabi       ,Rice,100,200
Meghalaya,East Garo Hills,2000,Kharif     ,Kapas,2734,3506
Meghalaya,East Garo Hills,2002,Whole Year ,Cashewnut,104,102
Meghalaya,East Garo Hills,2002,Whole Year ,Citrus Fruit,230,1028
Meghalaya,East Garo Hills,2002,Whole Year ,Papaya,137,1240
Meghalaya,East Garo Hills,2002,Whole Year ,Pineapple,877,14917
Meghalaya,East Garo Hills,2004,Autumn     ,Rice,10765,13973
Meghalaya,East Garo Hills,2004,Kharif     ,Sweet potato,267,832
Meghalaya,East Garo Hills,2004,Summer     ,Rice,80,169
Meghalaya,East Garo Hills,2004,Whole Year ,Black pepper,58,96
Meghalaya,East Garo Hills,2004,Whole Year ,Coriander,16,86
Meghalaya,East Garo Hills,2004,Whole Year ,Garlic,62,80
Meghalaya,East Garo Hills,2004,Winter     ,Rice,6962,17997
Meghalaya,East Garo Hills,2006,Kharif     ,Banana,1570,18314
Meghalaya,East Garo Hills,2006,Kharif     ,Tapioca,1465,7487
Meghalaya,East Garo Hills,2006,Rabi       ,Arecanut,1035,1174
Meghalaya,East Garo Hills,2006,Rabi       ,Cotton(lint),2640,3440
Meghalaya,East Garo Hills,2006,Rabi       ,Dry chillies,333,197
Meghalaya,East Garo Hills,2006,Rabi       ,Jute,217,1769
Meghalaya,East Garo Hills,2006,Rabi       ,Potato,144,961
Meghalaya,East Garo Hills,2006,Rabi       ,Sesamum,248,124
Meghalaya,East Garo Hills,2006,Rabi       ,Small millets,431,364
Meghalaya,East Garo Hills,2006,Rabi       ,Sweet potato,267,832
Meghalaya,East Garo Hills,2006,Rabi       ,Turmeric,99,546
Meghalaya,East Garo Hills,2008,Rabi       ,Black pepper,56,14
Meghalaya,East Garo Hills,2009,Rabi       ,Masoor,16,8
Meghalaya,East Garo Hills,2009,Rabi       ,Peas & beans (Pulses),136,85
Meghalaya,East Garo Hills,2012,Whole Year ,Maize,1084,1987
Meghalaya,East Garo Hills,2013,Rabi       ,Cowpea(Lobia),119,94
Meghalaya,East Garo Hills,2014,Summer     ,Potato,4,28
Meghalaya,East Garo Hills,2014,Winter     ,Potato,73,590
Meghalaya,East Jaintia Hills,1997,Kharif     ,Total foodgrain,19726,30737
Meghalaya,East Jaintia Hills,1997,Whole Year ,Oilseeds total,434,410
Meghalaya,South West Garo Hills,2013,Rabi       ,Linseed,13,7
Meghalaya,West Garo Hills,1997,Kharif     ,Linseed,50,22
Mizoram,Aizawl,1997,Kharif     ,Arhar/Tur,48,69
Mizoram,Aizawl,1997,Kharif     ,Coconut ,2,5
Mizoram,Aizawl,1997,Kharif     ,Groundnut,44,61
Mizoram,Aizawl,1997,Kharif     ,Kapas,263,246
Mizoram,Aizawl,1997,Kharif     ,Maize,4128,8141
Mizoram,Aizawl,1997,Kharif     ,Peas & beans (Pulses),87,108
Mizoram,Aizawl,1997,Kharif     ,Rapeseed &Mustard,304,316
Mizoram,Aizawl,1997,Kharif     ,Sesamum,1368,1270
Mizoram,Aizawl,1997,Kharif     ,Soyabean,563,809
Mizoram,Aizawl,1997,Rabi       ,Rapeseed &Mustard,145,146
Mizoram,Aizawl,1997,Rabi       ,Tobacco,217,273
Mizoram,Aizawl,1997,Rabi       ,Wheat,22,11
Mizoram,Aizawl,1997,Whole Year ,Rice,30274,50241
Mizoram,Aizawl,1997,Whole Year ,Sugarcane,894,4890
Mizoram,Aizawl,1997,Whole Year ,Tapioca,255,5981
Mizoram,Aizawl,1998,Kharif     ,Cotton(lint),267,260
Mizoram,Aizawl,1998,Kharif     ,Other Kharif pulses,2812,4364
Mizoram,Aizawl,1998,Kharif     ,other oilseeds,1779,2315
Mizoram,Aizawl,1998,Kharif     ,Potato,70,310
Mizoram,Aizawl,1998,Kharif     ,Rice,29487,46626
Mizoram,Aizawl,1998,Kharif     ,Tapioca,269,1788
Mizoram,Aizawl,1998,Rabi       ,Other  Rabi pulses,1222,2855
Mizoram,Aizawl,1998,Rabi       ,other oilseeds,120,159
Mizoram,Aizawl,1998,Rabi       ,Potato,80,350
Mizoram,Aizawl,1998,Rabi       ,Rice,1232,3712
Mizoram,Aizawl,1998,Whole Year ,Kapas,267,260
Mizoram,Aizawl,1998,Whole Year ,Tobacco,209,256
Mizoram,Aizawl,1999,Rabi       ,Maize,138,124
Mizoram,Aizawl,1999,Whole Year ,Potato,245,2800
Mizoram,Aizawl,2000,Rabi       ,Masoor,10,8
Mizoram,Aizawl,2001,Kharif     ,Moong(Green Gram),3,3.3
Mizoram,Aizawl,2001,Kharif     ,Urad,2,2
Mizoram,Aizawl,2001,Rabi       ,Moong(Green Gram),58.77,42.9
Mizoram,Aizawl,2001,Rabi       ,Peas & beans (Pulses),113,69.04
Mizoram,Aizawl,2001,Rabi       ,Urad,8,4.66
Mizoram,Aizawl,2003,Kharif     ,Gram,3,3
Mizoram,Champhai,1997,Kharif     ,Sunflower,4,4
Mizoram,Champhai,2002,Kharif     ,Masoor,26,28
Mizoram,Champhai,2002,Rabi       ,Arhar/Tur,170,68
Mizoram,Kolasib,2003,Rabi       ,Gram,15,10
Nagaland,Dimapur,2000,Kharif     ,Arhar/Tur,700,690
Nagaland,Dimapur,2000,Kharif     ,Bajra,190,160
Nagaland,Dimapur,2000,Kharif     ,Castor seed,150,120
Nagaland,Dimapur,2000,Kharif     ,Cotton(lint),91,130
Nagaland,Dimapur,2000,Kharif     ,Groundnut,650,670
Nagaland,Dimapur,2000,Kharif     ,Jowar,270,230
Nagaland,Dimapur,2000,Kharif     ,Jute,150,230
Nagaland,Dimapur,2000,Kharif     ,Maize,4500,6800
Nagaland,Dimapur,2000,Kharif     ,Moong(Green Gram),280,230
Nagaland,Dimapur,2000,Kharif     ,Niger seed,200,120
Nagaland,Dimapur,2000,Kharif     ,Other Kharif pulses,660,760
Nagaland,Dimapur,2000,Kharif     ,Rice,25740,45660
Nagaland,Dimapur,2000,Kharif     ,Sesamum,460,520
Nagaland,Dimapur,2000,Kharif     ,Small millets,1330,1600
Nagaland,Dimapur,2000,Kharif     ,Soyabean,1420,2570
Nagaland,Dimapur,2000,Kharif     ,Sunflower,780,580
Nagaland,Dimapur,2000,Rabi       ,Barley,150,230
Nagaland,Dimapur,2000,Rabi       ,Gram,200,220
Nagaland,Dimapur,2000,Rabi       ,Linseed,1650,740
Nagaland,Dimapur,2000,Rabi       ,Other  Rabi pulses,1070,1000
Nagaland,Dimapur,2000,Rabi       ,Peas & beans (Pulses),880,900
Nagaland,Dimapur,2000,Rabi       ,Rapeseed &Mustard,3260,2110
Nagaland,Dimapur,2000,Rabi       ,Rice,1680,3330
Nagaland,Dimapur,2000,Rabi       ,Sunflower,200,230
Nagaland,Dimapur,2000,Rabi       ,Wheat,1100,2500
Nagaland,Dimapur,2000,Whole Year ,Potato,780,9120
Nagaland,Dimapur,2000,Whole Year ,Sugarcane,230,21310
Nagaland,Dimapur,2000,Whole Year ,Tea,170,1490
Nagaland,Dimapur,2001,Kharif     ,Peas & beans (Pulses),230,250
Nagaland,Dimapur,2001,Rabi       ,Groundnut,1000,1200
Nagaland,Dimapur,2001,Rabi       ,Sesamum,5000,4000
Nagaland,Dimapur,2003,Rabi       ,Maize,120,230
Nagaland,Dimapur,2003,Rabi       ,Masoor,270,130
Nagaland,Dimapur,2006,Kharif     ,Cardamom,280,430
Nagaland,Dimapur,2006,Kharif     ,Dry ginger,500,4390
Nagaland,Dimapur,2006,Kharif     ,Potato,640,5850
Nagaland,Dimapur,2006,Rabi       ,Urad,320,370
Nagaland,Dimapur,2007,Kharif     ,Dry chillies,110,150
Nagaland,Dimapur,2007,Kharif     ,Sugarcane,1900,104640
Nagaland,Dimapur,2007,Kharif     ,Tapioca,80,1840
